site_id,device_id,station_no,site_uuid,device_uuid,input_title,api_label,units,probe_count,is_rain_increment
4407,7,16357,14b02bbf-81de-4f1e-9fa8-5afa7bf831d5,63f99f3d-c9f7-4787-a57b-b4f7491df16d,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Prairie View Weather <small>(16357)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
249,3,16819,0ea0eb9c-ed62-4edd-8cc9-ce157b55c0c6,3a1519cc-3658-46f9-be6d-f451baa79cb9,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pump Station 2 <small>(16819)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
248,2,16823,a0363416-b1b7-43b9-9d78-80295e99ee8b,21b90b8a-2f9d-47a8-a589-69023ca1e1da,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pump Station 29 <small>(16823)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
228,1,7030,e1752e94-9e69-4684-a03f-c762d75c0130,82063882-8fa2-474a-ad05-8dc363cdbaa9,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pump Station 50 <small>(7030)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(7030)</small></span>
<!-- /.text-nowrap -->",in,0,False
262,2,16825,28488372-f88d-4179-8cfd-a5340036f2c7,c77865f5-4192-4afd-9c9d-0b87168d0cee,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pump Station 64 <small>(16825)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
255,2,16826,c41248b5-349f-4929-ad4c-553467c1c5b9,c01dbd1a-4ce1-49d4-99f7-9f91cbdf11b9,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pump Station 74 <small>(16826)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
247,4,16822,99f1e4cb-7b41-4a79-8524-ae08d10af530,e984f281-a53d-4669-9438-3fd0761ac47f,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pump Station 8 <small>(16822)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
226,2,16827,cf9bde32-a22d-4e2e-a9df-816abe181986,69b9da6f-6628-40d9-9145-2179ce4aa0b7,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Pump Station 80 <small>(16827)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4392,3,16358,e7385df0-c9c9-4c99-9009-d47af0bc76d8,2d83d3bd-d783-47e9-b65f-4ded8fbaa6bf,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Rock Creek @ Jackson Dr <small>(16358)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4438,2,16359,41767843-7e26-48df-a2c1-172691e32c73,b7679eb8-1b95-44e1-bdb3-43a99aeef216,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Shoal Creek Stop Log <small>(16359)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4412,3,16360,9bd51e7a-0f87-4bfa-8699-f6f5c3deacdf,1e1ed1e7-a868-4968-a2e3-3607ea305ff2,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Skyview @ 2nd Creek Trib <small>(16360)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4429,2,16361,da1a3d46-bdab-4b74-b539-8bdee6c0e839,c1351976-9975-49fe-a541-552500af9835,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>Summit @ First Creek <small>(16361)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
74,5,16025,f1da886e-d454-437c-b9e8-ccb856a28dc9,5fac8e36-d647-4dee-af9f-bd54376d01a0,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH01-135th St &amp; Pflumm Rd <small>(16025)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
57,3,16023,3404ce22-616e-4570-b319-41656e6aad84,cdd7ab6b-e686-4899-9cbe-25330543dc05,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH02-151st St &amp; Monrovia St <small>(16023)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
58,4,16024,85e403be-2cdb-4278-9245-70054936beaf,77ebd9a6-bee1-4593-8d1b-1c236a4a1bf0,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH03-Pflumm Rd @ Tomahawk Creek <small>(16024)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
73,4,16021,8dd4a912-1800-4b43-b5c1-997e0cf6695f,3ac6d878-af5e-4740-b0bb-17e413756dc6,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH04-Quivira Rd @ Tomahawk Creek <small>(16021)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
63,4,16022,426748f5-85d6-4a62-b9fd-eb475e517ca7,6cfc3ca2-504e-490f-8e12-5ccb86fdcfa5,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH05-Switzer Rd @ Tomahawk Creek <small>(16022)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
55,4,16026,bce696e8-3b9a-439e-8086-2d79d8ef0ddd,6bf80da9-7457-4b3a-a319-d7fe8ff339f1,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH06-143rd St &amp; Grant St <small>(16026)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
64,4,16027,b1407973-3f67-4d4e-9bc8-389c45f0580e,fe7a98ce-eddb-45f7-b6e9-349313a66cd1,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH07-Wilshire Woods <small>(16027)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
61,6,16020,cf5c2735-545a-4ccf-9ab2-ccfea5bc5723,38b38ffa-c970-433a-b0e5-e5a3a091aa04,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH08-Metcalf Ave @ Tomahawk Creek <small>(16020)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
62,12,16019,87d78738-825c-4d6f-b195-c1f6fe67d363,030e29c8-dbfb-4e2d-b58b-6d0ac8b0f5d2,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TH09-Roe Ave @ Tomahawk Creek <small>(16019)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
99,4,16053,0dc8c549-e7ec-4c34-8025-d2a87a9155c1,4121f10a-fa75-49c6-a005-a2a5d62f4a18,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU02-69th St @ Turkey Creek <small>(16053)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
1579,4,16090,3a3a3cd7-4c83-4cd7-8655-5387e1bbbd53,77fc4557-eedb-4998-8a38-316e79a473fd,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU03-67th St @ Turkey Creek <small>(16090)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
111,4,16052,bd978dbb-c74b-4bb9-a5f5-626a128371ec,800ad62b-128b-405c-a230-d241c49b30aa,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU04-Johnson Dr @ Turkey Creek <small>(16052)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
112,4,16054,3d355c0c-2f2e-4f19-b485-781d3f828661,fe6f8b03-0fd5-48da-863e-ccbb5e344fac,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU06-Antioch Rd On-Ramp @ Turkey Creek <small>(16054)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
108,4,16050,b9742faf-ec3c-4ec9-af15-489ee569b55f,cd759705-ba1e-4946-b177-2083ca29a2f5,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU07-Metcalf Ave @ Turkey Creek <small>(16050)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
109,4,16051,b031e79e-f6dd-4909-a39f-ae6d69f96200,da954dac-5917-44f8-b758-512c9f189ea1,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU08-Lamar Ave @ Turkey Creek <small>(16051)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
4378,4,16362,a26f86fc-e5f1-406d-8384-8de043904e53,9c0a5998-7e5d-406e-adba-2a0786eaf0ba,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU09-SW Blvd @ Turkey Creek <small>(16362)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4428,2,16363,21b92499-577b-4cea-80e5-23cb6e7cb223,119db362-822c-4bba-bde1-306ca3856eb0,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>TU10-Roanoke &amp; 31st @ Turkey Creek <small>(16363)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,0,False
4390,2,,80988a7c-5984-4aa1-b232-47b505db8d5e,e618819a-c390-4cd5-b17e-ab7f9bfd77d7,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i> <small>()</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i> <small>()</small></span>
<!-- /.text-nowrap -->",,0,False
76,3,16032,5b33743f-8e44-47a9-a920-93ea303873d3,e0c0c5b5-e4f4-46ac-9fcc-58daa25dfd50,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>WF01-Bonita <small>(16032)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
7,5,16033,f824ce9d-b62c-4242-a8ca-3e610a09cf5a,367794d1-3a8c-48a3-8206-30eed9a2eb91,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>WF02-199th St &amp; Ridgeview Rd <small>(16033)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
5,9,16031,0f7d9b8f-3330-4d71-b887-712e4b908c02,13a10e76-d86a-4d89-9d96-53fd8685e70e,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>WF03-199th St &amp; Padbury Ln <small>(16031)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
6,6,16046,12d4e5af-42ca-43bf-8872-0990551e9bf0,8f2dfe64-6e51-40a6-a3fc-8b4de3eef984,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>WF04-Lackman Rd @ Wolf Creek <small>(16046)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
4,4,16036,664da8cd-8b11-4656-978a-8588cd44ba02,8726a5cb-38ce-4fc0-b60d-bb308771fb48,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>WF05-191st St @ E. Wolf Creek <small>(16036)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
49,6,16047,2c305037-331d-4040-9b9b-eac751b18625,45159cd4-ead3-491a-a6e7-05cf3c7af7ca,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>WF06-179th St @ Wolf Creek <small>(16047)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
3,5,16034,a990afc3-56cf-45d3-a08d-aa720d380e70,bc8994a6-4917-4792-b1b2-78c06ed26302,,"<span class=""text-nowrap""><i class=""fa-regular fa-flag-swallowtail""></i>WF07-199th St &amp; Newton Dr <small>(16034)</small></span>
<!-- /.text-nowrap -->


<span class=""text-nowrap""><i class=""fa-regular fa-resistor""></i>Rain Increment <small>(0)</small></span>
<!-- /.text-nowrap -->",in,1440,True
